cod_transacao;num_conta;data_transacao;horario_transacao;nome_transacao;valor_transacao
7893;812;02/02/2019;17:37:41;Saque;-50.00
52977;812;23/04/2022;12:59:40;Saque;-15.00
70451;812;29/06/2022;13:12:45;Saque;-155.00
4064;45;06/11/2015;08:30:53;Saque;-160.00
27520;45;16/06/2018;03:45:01;Saque;-105.00
27596;45;16/06/2018;03:59:02;Saque;-100.00
39200;45;02/06/2019;09:15:52;Saque;-180.00
45179;45;30/09/2019;23:56:28;Saque;-75.00
50717;45;15/07/2020;21:46:57;Saque;-45.00
62733;45;14/02/2021;01:33:46;Saque;-105.00
14706;301;23/08/2016;13:09:56;Saque;-370.00
20486;301;19/09/2016;00:22:11;Saque;-100.00
24332;301;01/06/2017;09:51:31;Saque;-185.00
27430;301;12/06/2017;07:12:48;Saque;-235.00
16437;557;26/09/2019;19:22:54;Saque;-285.00
17864;557;28/09/2019;03:26:53;Saque;-50.00
23534;557;10/08/2021;13:23:24;Saque;-45.00
3016;813;08/11/2020;00:34:06;Saque;-265.00
9207;813;17/05/2022;09:06:39;Saque;-205.00
36516;813;31/10/2022;14:04:30;Saque;-95.00
39775;813;29/12/2022;21:26:12;Saque;-325.00
2329;46;09/07/2011;07:03:37;Saque;-105.00
9881;46;22/08/2011;08:27:04;Saque;-145.00
32611;46;22/11/2011;19:21:54;Saque;-125.00
65935;46;02/09/2016;17:17:15;Saque;-65.00
8917;302;05/08/2017;00:43:29;Saque;-30.00
11361;302;30/08/2017;12:09:02;Saque;-310.00
20185;302;15/01/2018;22:22:27;Saque;-65.00
48357;302;21/02/2020;06:13:38;Saque;-65.00
19882;558;18/10/2022;12:23:53;Saque;-220.00
30346;558;25/10/2022;15:48:34;Saque;-80.00
55752;558;29/12/2022;00:10:49;Saque;-235.00
49075;814;15/12/2017;10:54:31;Saque;-280.00
52242;814;26/12/2017;16:17:18;Saque;-110.00
54664;814;26/12/2017;19:34:59;Saque;-150.00
68730;814;10/09/2018;02:33:15;Saque;-530.00
43436;47;29/12/2022;23:59:59;Saque;-835.00
45789;47;29/12/2022;23:59:59;Saque;-550.00
66395;47;29/12/2022;00:00:00;Saque;-740.00
52159;303;10/06/2020;17:45:25;Saque;-125.00
21604;559;08/10/2016;17:32:00;Saque;-115.00
36925;559;02/10/2018;18:04:05;Saque;-585.00
67185;559;29/12/2022;23:59:57;Saque;-455.00
58975;815;29/12/2022;00:00:00;Saque;-60.00
65360;815;29/12/2022;23:59:59;Saque;-95.00
14839;48;18/04/2021;07:25:58;Saque;-330.00
28210;48;22/11/2022;08:58:50;Saque;-140.00
29188;48;22/11/2022;11:37:40;Saque;-50.00
51465;304;26/05/2020;07:52:19;Saque;-575.00
11735;560;22/03/2021;01:19:46;Saque;-95.00
39238;560;23/07/2022;23:24:14;Saque;-340.00
41649;560;04/08/2022;06:55:43;Saque;-100.00
33274;816;26/06/2020;15:49:47;Saque;-150.00
44493;816;17/07/2020;17:09:49;Saque;-125.00
49499;816;23/07/2020;12:41:43;Saque;-440.00
12375;49;13/11/2021;22:02:20;Saque;-225.00
61804;49;29/12/2022;23:59:59;Saque;-135.00
62401;49;29/12/2022;23:59:59;Saque;-115.00
14764;305;28/11/2022;09:12:35;Saque;-215.00
67907;305;30/12/2022;00:00:00;Saque;-30.00
32405;561;21/08/2021;19:13:16;Saque;-85.00
59843;561;26/01/2022;15:03:23;Saque;-280.00
37249;817;15/12/2022;21:33:02;Saque;-405.00
58603;817;29/12/2022;23:59:59;Saque;-620.00
65662;817;29/12/2022;23:59:59;Saque;-340.00
71901;817;29/12/2022;23:59:59;Saque;-70.00
12927;50;24/03/2022;09:38:54;Saque;-360.00
38908;50;24/11/2022;03:13:31;Saque;-220.00
26251;306;02/01/2013;20:53:16;Saque;-185.00
60650;306;04/08/2014;18:34:11;Saque;-145.00
64673;306;07/10/2014;21:15:38;Saque;-160.00
71081;306;03/04/2016;03:34:58;Saque;-350.00
71848;306;05/10/2016;03:05:41;Saque;-315.00
52584;562;29/12/2022;23:59:59;Saque;-315.00
65911;562;29/12/2022;00:00:00;Saque;-145.00
49939;818;01/10/2022;01:16:05;Saque;-215.00
54724;818;15/11/2022;13:55:39;Saque;-100.00
56676;818;17/11/2022;22:39:00;Saque;-535.00
59894;818;11/12/2022;18:21:37;Saque;-455.00
18114;51;29/12/2022;23:59:58;Saque;-125.00
26611;51;29/12/2022;00:00:00;Saque;-140.00
62453;51;29/12/2022;23:59:59;Saque;-145.00
19006;307;31/03/2020;02:09:16;Saque;-45.00
21938;307;31/03/2020;14:48:14;Saque;-290.00
26374;307;21/07/2020;14:14:00;Saque;-40.00
34756;307;20/07/2021;13:20:31;Saque;-45.00
40890;307;01/05/2022;17:17:25;Saque;-90.00
3868;563;13/07/2021;02:15:14;Saque;-60.00
22757;563;29/12/2022;23:59:43;Saque;-265.00
18240;819;29/12/2022;23:54:59;Saque;-60.00
40649;819;30/12/2022;00:00:01;Saque;-345.00
4286;52;01/09/2022;18:30:44;Saque;-100.00
13593;52;29/11/2022;02:17:17;Saque;-300.00
21175;52;29/11/2022;09:21:59;Saque;-865.00
61647;308;30/12/2022;00:00:00;Saque;-40.00
65142;308;30/12/2022;00:00:01;Saque;-565.00
10011;564;06/09/2015;02:17:59;Saque;-130.00
21888;564;14/09/2016;17:21:33;Saque;-125.00
37602;564;21/03/2017;01:13:20;Saque;-295.00
50324;564;04/05/2017;09:54:16;Saque;-330.00
57471;564;06/06/2017;07:10:41;Saque;-515.00
68334;564;17/07/2017;13:50:46;Saque;-865.00
9274;820;12/07/2018;02:07:36;Saque;-130.00
50540;820;19/07/2022;17:15:52;Saque;-165.00
65928;820;29/12/2022;23:13:40;Saque;-350.00
27467;53;18/11/2014;23:44:31;Saque;-445.00
33123;53;22/12/2014;09:49:47;Saque;-80.00
38244;53;05/01/2015;04:03:15;Saque;-65.00
57401;53;18/04/2015;16:12:31;Saque;-75.00
39940;309;16/11/2019;15:09:18;Saque;-100.00
55873;309;12/12/2022;03:11:56;Saque;-50.00
57703;309;28/12/2022;12:06:54;Saque;-545.00
59279;309;29/12/2022;08:28:12;Saque;-300.00
62127;309;29/12/2022;18:55:25;Saque;-100.00
63339;309;29/12/2022;19:07:46;Saque;-335.00
59528;565;29/12/2022;23:59:59;Saque;-170.00
24687;821;03/06/2013;09:37:51;Saque;-185.00
26298;821;05/06/2013;03:50:04;Saque;-170.00
8823;310;30/12/2020;07:03:56;Saque;-195.00
10450;310;30/12/2020;07:06:58;Saque;-245.00
60720;310;29/12/2022;00:00:00;Saque;-300.00
44711;566;19/08/2017;08:33:09;Saque;-1845.00
69941;566;25/03/2018;04:37:09;Saque;-290.00
69980;566;25/03/2018;09:01:56;Saque;-230.00
18415;822;04/01/2023;07:55:58;Saque;-60.00
49130;822;04/01/2023;07:55:58;Saque;-45.00
54912;822;04/01/2023;07:55:59;Saque;-900.00
1361;55;26/11/2016;22:53:25;Saque;-230.00
17308;55;11/06/2021;19:26:23;Saque;-155.00
49836;55;02/09/2022;20:19:25;Saque;-195.00
31718;311;08/11/2022;16:44:11;Saque;-180.00
33113;311;09/11/2022;15:33:17;Saque;-190.00
38739;311;20/12/2022;11:09:36;Saque;-235.00
50337;311;29/12/2022;23:59:26;Saque;-185.00
55385;311;29/12/2022;23:59:59;Saque;-255.00
32413;567;08/03/2014;11:13:23;Saque;-175.00
43700;567;26/04/2015;11:17:35;Saque;-410.00
51873;567;07/06/2015;23:43:55;Saque;-540.00
54911;567;11/06/2015;02:09:39;Saque;-40.00
61895;567;27/08/2015;04:08:14;Saque;-105.00
4872;56;20/10/2022;03:37:23;Saque;-85.00
6639;56;20/10/2022;15:18:11;Saque;-395.00
46916;56;29/12/2022;00:00:00;Saque;-115.00
71905;56;29/12/2022;23:59:59;Saque;-230.00
1866;312;11/11/2022;20:40:18;Saque;-140.00
71802;312;29/12/2022;23:59:59;Saque;-60.00
11956;568;21/10/2020;18:40:58;Saque;-320.00
49484;568;29/12/2022;23:59:22;Saque;-265.00
51047;568;29/12/2022;23:59:24;Saque;-160.00
19078;824;31/05/2016;01:25:20;Saque;-60.00
34665;824;24/07/2016;15:27:13;Saque;-70.00
37207;824;29/07/2016;08:44:01;Saque;-155.00
63803;824;31/03/2017;08:15:53;Saque;-165.00
68281;824;02/05/2017;04:42:50;Saque;-190.00
24045;57;02/02/2020;12:42:18;Saque;-470.00
34565;57;13/08/2022;15:11:29;Saque;-35.00
58944;57;27/12/2022;10:19:59;Saque;-60.00
29316;313;29/12/2022;23:59:59;Saque;-190.00
35431;313;29/12/2022;00:00:00;Saque;-610.00
46915;313;29/12/2022;00:00:00;Saque;-500.00
61353;313;29/12/2022;00:00:00;Saque;-125.00
62552;313;29/12/2022;23:59:59;Saque;-575.00
5462;569;06/02/2017;13:55:33;Saque;-115.00
8843;569;09/02/2017;05:23:03;Saque;-115.00
18712;569;19/04/2020;14:14:38;Saque;-260.00
18986;569;11/06/2020;06:39:11;Saque;-160.00
12212;825;06/08/2022;15:26:38;Saque;-105.00
61533;825;30/12/2022;00:00:01;Saque;-180.00
67956;825;30/12/2022;00:00:01;Saque;-605.00
54740;58;30/12/2022;00:00:00;Saque;-125.00
55959;58;30/12/2022;00:00:00;Saque;-35.00
8483;570;06/02/2022;23:02:11;Saque;-200.00
69911;570;29/12/2022;23:59:07;Saque;-155.00
5319;826;21/10/2017;06:46:11;Saque;-210.00
13714;826;28/02/2018;13:59:19;Saque;-165.00
45094;826;15/08/2018;02:40:31;Saque;-945.00
63914;826;29/06/2019;15:11:49;Saque;-550.00
14393;315;29/12/2022;00:00:00;Saque;-75.00
28185;315;29/12/2022;23:59:59;Saque;-130.00
39953;315;29/12/2022;00:00:00;Saque;-75.00
58216;315;29/12/2022;00:00:00;Saque;-225.00
16547;571;01/02/2019;00:08:27;Saque;-360.00
23868;571;27/02/2021;05:57:04;Saque;-290.00
28619;571;15/10/2021;13:29:46;Saque;-105.00
50908;571;30/12/2022;00:00:01;Saque;-135.00
16278;827;29/12/2022;23:59:40;Saque;-145.00
36875;827;30/12/2022;00:00:00;Saque;-170.00
44056;827;30/12/2022;00:00:00;Saque;-55.00
55781;827;30/12/2022;00:00:00;Saque;-230.00
26430;60;20/01/2019;10:54:17;Saque;-120.00
34494;60;02/04/2019;21:20:33;Saque;-535.00
41425;60;10/04/2019;20:26:18;Saque;-55.00
15685;828;22/11/2022;16:12:15;Saque;-90.00
48916;828;30/12/2022;00:00:01;Saque;-545.00
51494;828;30/12/2022;00:00:00;Saque;-100.00
60913;828;30/12/2022;00:00:00;Saque;-90.00
71216;828;30/12/2022;00:00:00;Saque;-365.00
8963;61;06/07/2016;18:19:52;Saque;-180.00
9321;61;06/07/2016;19:44:59;Saque;-705.00
22114;61;31/01/2018;23:56:25;Saque;-135.00
71694;61;29/12/2022;23:30:58;Saque;-90.00
26348;317;09/05/2021;17:28:34;Saque;-60.00
44170;317;29/12/2022;23:35:59;Saque;-125.00
46166;317;29/12/2022;23:50:08;Saque;-85.00
69757;317;30/12/2022;00:00:00;Saque;-215.00
48006;573;29/12/2022;00:00:00;Saque;-220.00
64732;573;29/12/2022;00:00:00;Saque;-135.00
2051;829;16/04/2020;17:01:31;Saque;-55.00
11858;829;05/09/2020;13:23:35;Saque;-160.00
22497;829;15/10/2021;11:24:23;Saque;-95.00
26720;829;29/11/2021;02:20:05;Saque;-100.00
42525;829;10/12/2022;19:34:21;Saque;-195.00
45501;829;29/12/2022;23:50:05;Saque;-85.00
48947;829;30/12/2022;00:00:01;Saque;-145.00
68224;829;30/12/2022;00:00:01;Saque;-70.00
19357;62;27/10/2012;07:38:53;Saque;-50.00
24863;62;19/05/2017;11:41:40;Saque;-275.00
25652;62;19/05/2017;13:03:21;Saque;-170.00
29202;62;22/05/2017;04:11:32;Saque;-625.00
31190;62;01/06/2017;16:22:49;Saque;-50.00
42208;62;27/07/2017;08:52:39;Saque;-535.00
11132;318;04/01/2019;10:48:24;Saque;-230.00
22634;318;05/10/2021;13:58:46;Saque;-665.00
26310;318;06/10/2021;08:33:08;Saque;-170.00
32886;318;22/06/2022;15:39:08;Saque;-75.00
38520;318;03/12/2022;04:28:39;Saque;-90.00
45780;318;29/12/2022;17:05:08;Saque;-195.00
24246;574;02/05/2019;16:01:27;Saque;-50.00
57973;574;07/05/2022;15:27:58;Saque;-565.00
10384;830;22/03/2018;20:23:46;Saque;-175.00
16331;830;27/05/2018;08:20:33;Saque;-285.00
37118;830;15/08/2019;09:01:51;Saque;-505.00
69812;830;29/12/2022;16:43:16;Saque;-65.00
6477;63;17/05/2019;01:55:48;Saque;-80.00
45265;63;29/12/2022;22:28:45;Saque;-85.00
51369;63;29/12/2022;23:45:08;Saque;-175.00
70639;63;30/12/2022;00:00:00;Saque;-60.00
39211;319;17/12/2022;10:23:11;Saque;-50.00
21378;575;18/01/2016;18:01:17;Saque;-695.00
50357;575;01/03/2018;00:51:39;Saque;-125.00
4682;831;02/04/2016;11:40:03;Saque;-135.00
17335;831;04/05/2018;08:27:34;Saque;-45.00
40270;831;02/02/2022;03:05:19;Saque;-120.00
6263;64;17/06/2016;23:32:19;Saque;-250.00
2196;320;08/09/2017;05:26:43;Saque;-485.00
27801;320;03/12/2021;14:22:59;Saque;-130.00
52106;320;29/11/2022;07:29:00;Saque;-170.00
61723;320;29/12/2022;20:41:50;Saque;-85.00
24762;576;02/09/2017;07:17:21;Saque;-105.00
27850;576;02/09/2017;09:52:54;Saque;-490.00
35080;576;22/10/2017;19:05:26;Saque;-580.00
54284;576;09/08/2019;01:42:53;Saque;-500.00
45017;65;27/05/2021;04:42:02;Saque;-135.00
68254;65;12/05/2022;17:36:05;Saque;-65.00
22854;321;01/01/2021;17:55:46;Saque;-185.00
29993;321;29/08/2022;18:21:58;Saque;-120.00
46722;321;29/12/2022;19:00:01;Saque;-90.00
57310;321;29/12/2022;23:59:47;Saque;-190.00
69126;321;29/12/2022;00:00:00;Saque;-835.00
7055;577;02/05/2016;20:59:39;Saque;-85.00
15863;577;08/06/2016;08:08:20;Saque;-510.00
26387;577;01/01/2017;19:11:15;Saque;-80.00
37251;577;08/06/2017;01:22:59;Saque;-640.00
50912;577;09/12/2017;12:53:00;Saque;-150.00
52872;577;07/07/2019;16:21:18;Saque;-170.00
9929;833;29/03/2015;09:46:01;Saque;-505.00
13892;833;10/04/2015;22:45:12;Saque;-190.00
31975;833;22/08/2019;14:19:38;Saque;-215.00
32294;833;24/08/2019;00:24:02;Saque;-1660.00
36269;833;02/01/2020;00:52:41;Saque;-275.00
50625;833;17/06/2020;09:18:53;Saque;-110.00
59505;833;12/09/2020;11:33:33;Saque;-145.00
4404;66;13/06/2021;21:58:53;Saque;-120.00
32438;66;07/08/2021;07:07:16;Saque;-65.00
42892;66;26/09/2021;12:16:54;Saque;-55.00
69246;66;29/04/2022;21:04:53;Saque;-230.00
16070;322;07/12/2014;07:21:36;Saque;-185.00
17483;322;21/08/2015;21:33:18;Saque;-140.00
29589;322;09/09/2018;14:31:33;Saque;-240.00
33128;322;04/10/2018;09:11:45;Saque;-230.00
34477;322;12/10/2018;05:28:40;Saque;-170.00
59732;322;28/12/2018;16:11:32;Saque;-770.00
65372;322;20/01/2019;01:43:50;Saque;-300.00
14789;578;26/11/2022;05:30:30;Saque;-110.00
38645;578;30/12/2022;00:00:01;Saque;-150.00
57279;578;30/12/2022;00:00:00;Saque;-50.00
11718;834;21/09/2015;19:56:41;Saque;-50.00
35721;834;25/12/2016;17:47:56;Saque;-70.00
8359;323;30/09/2015;11:01:41;Saque;-80.00
10195;323;30/09/2015;11:15:29;Saque;-30.00
14627;323;29/01/2016;01:05:21;Saque;-95.00
15634;323;04/02/2016;02:23:13;Saque;-230.00
61844;323;29/12/2022;23:14:37;Saque;-55.00
20092;579;10/02/2019;22:06:58;Saque;-145.00
41253;579;24/02/2020;01:49:39;Saque;-150.00
53048;579;20/04/2020;09:45:54;Saque;-480.00
51613;835;27/12/2022;02:52:45;Saque;-340.00
14214;68;04/05/2021;21:19:58;Saque;-430.00
55305;68;28/12/2022;14:09:35;Saque;-65.00
10572;324;12/08/2022;02:10:59;Saque;-440.00
53047;324;29/12/2022;23:59:58;Saque;-275.00
8924;580;19/07/2014;20:31:49;Saque;-195.00
30119;580;02/11/2016;01:37:53;Saque;-40.00
13757;836;29/12/2022;23:59:42;Saque;-140.00
2907;69;12/11/2019;07:07:29;Saque;-20.00
13142;325;09/09/2014;20:54:51;Saque;-235.00
15734;325;20/11/2014;01:25:04;Saque;-275.00
43192;325;28/09/2016;10:07:45;Saque;-345.00
70891;325;18/06/2017;05:59:33;Saque;-65.00
39037;581;06/02/2019;08:27:00;Saque;-235.00
10036;837;10/07/2014;17:30:05;Saque;-370.00
30662;837;05/11/2016;23:37:42;Saque;-15.00
56432;837;07/10/2017;17:06:40;Saque;-45.00
23500;70;29/12/2022;09:55:45;Saque;-335.00
46465;70;30/12/2022;00:00:00;Saque;-135.00
56259;70;30/12/2022;00:00:01;Saque;-65.00
16193;326;01/12/2018;15:32:13;Saque;-300.00
25015;326;05/02/2019;15:11:38;Saque;-175.00
42142;326;13/07/2019;22:17:15;Saque;-55.00
48163;326;05/06/2022;07:06:55;Saque;-225.00
14229;582;09/05/2013;13:04:07;Saque;-245.00
15362;582;10/06/2013;14:23:17;Saque;-110.00
16608;582;03/07/2013;22:00:14;Saque;-220.00
30486;582;11/02/2015;17:46:20;Saque;-1270.00
23252;838;18/11/2014;00:40:42;Saque;-60.00
26754;838;19/11/2014;00:57:53;Saque;-150.00
39849;838;03/04/2015;01:46:30;Saque;-465.00
56804;838;11/04/2019;16:28:45;Saque;-790.00
58652;838;18/04/2019;13:45:46;Saque;-105.00
6269;71;03/02/2014;01:02:09;Saque;-80.00
61379;71;11/03/2019;12:56:00;Saque;-125.00
25812;327;29/12/2022;00:11:14;Saque;-85.00
37517;327;29/12/2022;23:14:54;Saque;-335.00
10528;583;27/07/2020;20:48:02;Saque;-780.00
21762;583;04/04/2021;18:36:50;Saque;-145.00
27673;583;23/05/2021;14:42:40;Saque;-185.00
28112;583;27/05/2021;17:45:34;Saque;-110.00
40079;583;29/12/2022;07:27:04;Saque;-665.00
55169;583;29/12/2022;23:59:44;Saque;-195.00
71061;583;29/12/2022;23:59:59;Saque;-245.00
5589;839;13/01/2017;01:23:08;Saque;-70.00
14355;839;12/02/2017;23:17:49;Saque;-785.00
31235;839;10/05/2017;08:31:49;Saque;-175.00
37642;839;15/06/2017;21:21:57;Saque;-275.00
50769;839;21/06/2017;18:13:29;Saque;-840.00
65524;839;24/09/2017;21:01:27;Saque;-20.00
13394;72;28/04/2022;11:38:13;Saque;-320.00
59927;72;29/12/2022;23:48:55;Saque;-280.00
25191;328;24/08/2017;00:26:46;Saque;-275.00
48649;328;26/09/2018;14:09:46;Saque;-190.00
18863;584;01/06/2015;04:32:04;Saque;-240.00
21694;584;06/06/2015;04:59:38;Saque;-125.00
33641;584;26/06/2015;08:35:34;Saque;-50.00
17630;840;18/04/2013;11:59:05;Saque;-220.00
29013;73;24/03/2015;02:51:31;Saque;-200.00
23829;329;26/11/2021;03:51:28;Saque;-60.00
38174;329;06/04/2022;17:58:02;Saque;-465.00
6472;585;05/12/2022;15:32:40;Saque;-30.00
9121;585;06/12/2022;04:24:59;Saque;-320.00
26526;585;30/12/2022;00:00:00;Saque;-1170.00
41166;585;30/12/2022;00:00:01;Saque;-295.00
65225;585;30/12/2022;00:00:00;Saque;-100.00
10777;841;18/05/2020;16:47:43;Saque;-70.00
57160;74;09/11/2022;07:17:14;Saque;-40.00
40758;330;29/12/2022;23:59:59;Saque;-125.00
43158;330;29/12/2022;23:59:59;Saque;-790.00
7642;586;24/12/2021;08:52:05;Saque;-70.00
19224;586;29/08/2022;09:29:46;Saque;-125.00
21383;586;02/09/2022;11:13:19;Saque;-70.00
68143;586;29/12/2022;00:00:00;Saque;-95.00
71806;586;29/12/2022;00:00:00;Saque;-55.00
44355;842;30/12/2022;00:00:01;Saque;-570.00
6286;75;02/08/2011;20:15:25;Saque;-1695.00
24972;75;25/07/2015;23:25:22;Saque;-185.00
27971;75;26/07/2015;05:20:28;Saque;-125.00
29464;75;30/07/2015;10:10:34;Saque;-55.00
42230;75;27/05/2019;17:46:39;Saque;-165.00
23050;331;02/01/2022;09:08:30;Saque;-200.00
23947;331;03/01/2022;04:26:59;Saque;-125.00
59729;587;29/12/2022;21:48:28;Saque;-190.00
19362;843;08/11/2019;16:37:38;Saque;-315.00
21871;843;04/02/2020;20:28:04;Saque;-55.00
22342;843;26/05/2020;17:22:03;Saque;-65.00
27484;843;30/06/2020;04:18:23;Saque;-100.00
38918;843;10/11/2020;17:25:14;Saque;-90.00
41372;843;07/12/2020;02:41:05;Saque;-560.00
56078;843;18/05/2021;04:49:55;Saque;-145.00
50559;76;06/10/2022;09:25:24;Saque;-50.00
8756;332;24/09/2020;06:53:17;Saque;-345.00
31966;588;17/12/2022;09:57:57;Saque;-105.00
15736;844;29/12/2022;19:18:04;Saque;-585.00
26780;844;29/12/2022;00:00:00;Saque;-760.00
70902;77;29/12/2022;18:22:35;Saque;-70.00
16230;333;06/07/2020;07:31:44;Saque;-160.00
29346;333;19/07/2021;23:36:56;Saque;-515.00
27402;589;18/08/2019;05:09:40;Saque;-170.00
44578;589;13/01/2020;09:18:22;Saque;-150.00
46204;589;25/01/2020;01:25:21;Saque;-700.00
49640;589;10/04/2020;18:24:40;Saque;-415.00
50609;589;13/04/2020;12:27:17;Saque;-410.00
53035;589;18/04/2020;18:22:25;Saque;-55.00
10563;845;18/07/2022;23:31:26;Saque;-350.00
65464;845;30/12/2022;00:00:01;Saque;-175.00
69623;78;30/12/2022;00:00:01;Saque;-300.00
2575;334;03/12/2016;20:43:18;Saque;-135.00
3095;334;05/12/2016;13:17:06;Saque;-255.00
18592;334;17/09/2019;00:26:33;Saque;-220.00
57592;334;30/12/2022;00:00:01;Saque;-230.00
12175;590;11/11/2018;12:05:04;Saque;-105.00
31193;590;15/03/2019;23:11:06;Saque;-95.00
36726;590;30/03/2019;08:12:50;Saque;-410.00
17053;846;22/05/2020;05:20:06;Saque;-210.00
18304;846;30/05/2020;17:57:33;Saque;-55.00
36707;846;29/06/2020;12:40:19;Saque;-480.00
39208;846;30/06/2020;05:42:17;Saque;-130.00
60174;846;28/12/2022;02:05:19;Saque;-565.00
65905;846;30/12/2022;00:00:00;Saque;-105.00
2839;79;29/12/2022;16:26:51;Saque;-245.00
22391;79;30/12/2022;00:00:00;Saque;-110.00
14813;335;17/10/2022;15:44:01;Saque;-75.00
26651;335;29/12/2022;23:58:21;Saque;-900.00
40898;335;29/12/2022;23:59:59;Saque;-690.00
61119;335;29/12/2022;00:00:00;Saque;-50.00
15165;591;15/09/2022;15:46:45;Saque;-475.00
42916;591;27/12/2022;18:08:25;Saque;-155.00
53713;591;29/12/2022;23:58:53;Saque;-70.00
21824;80;06/10/2016;18:35:44;Saque;-120.00
33550;80;02/12/2017;17:02:03;Saque;-85.00
39486;80;24/07/2019;06:56:24;Saque;-30.00
42045;80;08/12/2019;04:04:39;Saque;-110.00
43204;80;05/01/2020;16:11:05;Saque;-430.00
52887;80;29/06/2020;00:43:23;Saque;-900.00
53691;80;29/06/2020;00:45:20;Saque;-95.00
70299;80;29/12/2022;23:58:14;Saque;-100.00
14257;336;14/01/2021;20:24:29;Saque;-400.00
33632;336;07/08/2021;14:48:56;Saque;-400.00
42727;336;20/09/2021;15:10:16;Saque;-170.00
45617;336;23/09/2021;04:52:58;Saque;-45.00
53445;336;13/11/2022;01:41:40;Saque;-80.00
61199;336;29/12/2022;23:53:25;Saque;-940.00
11502;592;02/09/2015;02:42:29;Saque;-175.00
47352;592;01/07/2020;09:02:17;Saque;-995.00
62799;592;25/11/2022;01:20:06;Saque;-115.00
10494;848;23/12/2022;01:33:04;Saque;-330.00
68791;848;29/12/2022;23:59:59;Saque;-130.00
5096;81;17/04/2021;00:06:58;Saque;-95.00
17746;337;30/05/2020;10:45:41;Saque;-340.00
37292;593;10/12/2022;05:47:00;Saque;-345.00
39669;593;29/12/2022;21:24:10;Saque;-545.00
51316;593;29/12/2022;23:59:46;Saque;-175.00
52517;593;29/12/2022;23:59:58;Saque;-435.00
63235;593;29/12/2022;23:59:59;Saque;-225.00
15212;82;19/09/2019;07:40:39;Saque;-625.00
34346;82;18/05/2020;11:03:30;Saque;-140.00
35230;82;18/05/2020;18:29:42;Saque;-205.00
45283;82;06/07/2020;22:14:00;Saque;-185.00
38890;338;22/03/2022;20:37:21;Saque;-50.00
34469;594;24/10/2021;02:08:53;Saque;-105.00
3318;850;02/04/2014;07:25:40;Saque;-160.00
5153;850;20/04/2014;19:13:15;Saque;-45.00
18507;850;06/08/2014;07:41:19;Saque;-70.00
19255;850;12/08/2014;20:18:36;Saque;-85.00
51032;850;14/03/2018;18:36:32;Saque;-165.00
60617;850;03/07/2018;22:39:42;Saque;-115.00
36295;83;29/12/2022;00:00:00;Saque;-105.00
45710;339;23/12/2022;16:00:21;Saque;-115.00
38362;595;06/07/2017;16:03:48;Saque;-365.00
70773;595;28/07/2019;14:51:43;Saque;-105.00
23877;84;11/10/2022;20:59:45;Saque;-410.00
8120;340;21/03/2022;05:40:34;Saque;-155.00
55501;340;29/12/2022;23:59:59;Saque;-1060.00
63025;340;29/12/2022;00:00:00;Saque;-110.00
39003;596;29/12/2022;00:00:00;Saque;-120.00
5277;852;16/08/2015;15:04:41;Saque;-110.00
34314;852;17/06/2016;01:23:33;Saque;-140.00
36594;852;12/07/2016;23:59:25;Saque;-315.00
64404;852;23/09/2016;10:54:42;Saque;-340.00
66333;852;23/09/2016;14:21:56;Saque;-75.00
70186;852;26/09/2016;05:58:55;Saque;-195.00
59272;85;03/09/2019;14:49:35;Saque;-135.00
9334;341;24/12/2016;04:46:03;Saque;-70.00
54517;597;29/12/2022;23:58:53;Saque;-255.00
67381;597;29/12/2022;23:59:59;Saque;-905.00
29225;853;27/12/2022;21:55:14;Saque;-465.00
63555;853;30/12/2022;00:00:00;Saque;-95.00
33820;86;03/02/2022;05:03:05;Saque;-150.00
51463;86;27/12/2022;00:42:46;Saque;-140.00
11720;598;24/10/2015;19:05:09;Saque;-170.00
52468;598;29/12/2022;23:57:36;Saque;-190.00
58179;598;30/12/2022;00:00:01;Saque;-475.00
37222;854;29/12/2022;23:59:59;Saque;-165.00
41303;854;29/12/2022;00:00:00;Saque;-380.00
5196;87;25/07/2020;23:23:50;Saque;-75.00
37976;87;21/07/2022;01:55:10;Saque;-420.00
5224;343;07/10/2021;18:01:31;Saque;-65.00
13517;343;09/11/2021;16:10:27;Saque;-340.00
28399;599;25/05/2021;14:37:03;Saque;-35.00
21643;855;21/05/2017;16:25:01;Saque;-185.00
